system:index,AOI,BUILDING,BrowningFraction,BrowningSqKm,CLASSDSCRP,CNTASSDVAL,CNVYNAME,CVTTXCD,CVTTXDSCRP,CorpSspct,GLOBALID,GreeningFraction,GreeningSqKm,IMPRASSESS,IMPR_APPR,LANDAPPR,LANDASSESS,LIVUNITS,LNDVALUE,LOWPARCELI,LandUse,NAME,NAME_1,NonHispani,OBJECTID,OWNERNME1,OWNERNME2,PARCELID,PSTLADDRES,PSTLADDR_1,PSTLCITY,PSTLSTATE,PSTLZIP5,Proporti_1,Proporti_2,Proportion,REFERENCE,SITEADDRES,SITECITY,SITESTATE,SITEZIP,STATEDAREA,Shape__Are,Shape__Len,TOT_APPR,UNIT,USEDSCRP,ZONECLASS,browning,greening,layer,path,.geo
00000000000000001505,,#,0.34785001260644033,3.881783850949184E-4,,,,,,LLC,37cabf13-08ed-4165-a178-cf632d858a1e,0.6495962904042671,7.249079483520748E-4,67400,168500,19000,7600,1,19000,17 01090012018,Residential - Single Family,Brookwood Hills,Brookwood Hills,13,22048,1 OFF RENTALS LLC,,17 010900120182,1777 PEACHTREE  NE NE 200,,ATLANTA,GA,30324,0.150420762,0.167896987,0.05955335,R1194,1765 PEACHTREE ST NW # 3 D,ATLANTA,GA,30309,,76451.69335937501,1511.71471,187500,3 D,Fulton,R-4,388.1783850949184,724.9079483520749,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.3916578847555,33.803093941877385],[-84.39160881520672,33.80308508904702],[-84.39160881520672,33.80309842448079],[-84.39134574720612,33.80309845820094],[-84.39126989745145,33.80309841225209],[-84.3913055773165,33.803201024545274],[-84.39133676711342,33.80330801957645],[-84.39136803707315,33.803401682738794],[-84.39137244693792,33.80342396701692],[-84.39164890471041,33.80342844837016],[-84.3916578847555,33.803093941877385]]]}"
0000000000000000160c,,,0.28545845950316795,3.5641699574110553E-4,,,,,,LLC,55ce856d-3683-482d-830b-5b06fd903c7d,0.7138512485258734,8.91298572298242E-4,199280,498200,335500,134200,1,335500,17 01090003018,Residential - Single Family,Brookwood Hills,Brookwood Hills,13,18206,TCH JLH INVESTMENTS LLC,,17 010900030183,23 NORTHWOOD AVE NE,,ATLANTA,GA,30309,0.150420762,0.167896987,0.05955335,R1194,27 NORTHWOOD AVE NE,ATLANTA,GA,30309,,13436.34668,548.0114755,833700,,Fulton,R-4,356.41699574110555,891.2985723,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.39056984610603,33.803633509447344],[-84.39056094607541,33.803611276147016],[-84.39055196586298,33.80359337106448],[-84.39054306582966,33.80358005629897],[-84.390534165795,33.80356215485034],[-84.390525265759,33.80354433833646],[-84.39051636572164,33.80352652181882],[-84.39051187561219,33.803513152463054],[-84.39050297557282,33.803495335938955],[-84.39049848546233,33.80347746483237],[-84.39049399535153,33.80347301402408],[-84.38985190597934,33.80371829379781],[-84.3898830965465,33.803758357131144],[-84.3899678482098,33.80387432425598],[-84.39056984610603,33.803633509447344]]]}"
000000000000000016cb,,#,0.34785001260644033,3.881783850949184E-4,,,,,,LLC,10bdf928-1cf7-4904-a4f7-be654cebda5c,0.6495962904042671,7.249079483520748E-4,62560,156400,17000,6800,1,17000,17 01090012020,Residential - Single Family,Brookwood Hills,Brookwood Hills,13,22080,PEACHTREE HUNTINGTON EI LLC,,17 010900120208,1777 PEACHTREE  NE 200,,ATLANTA,GA,30324,0.150420762,0.167896987,0.05955335,R1194,1765 PEACHTREE ST NW # 1 E,ATLANTA,GA,30309,,76451.69335937501,1511.71471,173400,1 E,Fulton,R-4,388.1783850949184,724.9079483520749,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.3916578847555,33.803093941877385],[-84.39160881520672,33.80308508904702],[-84.39160881520672,33.80309842448079],[-84.39134574720612,33.80309845820094],[-84.39126989745145,33.80309841225209],[-84.3913055773165,33.803201024545274],[-84.39133676711342,33.80330801957645],[-84.39136803707315,33.803401682738794],[-84.39137244693792,33.80342396701692],[-84.39164890471041,33.80342844837016],[-84.3916578847555,33.803093941877385]]]}"
000000000000000016f8,,,0.3060570337427962,2.8755359872486083E-4,,,,,,LLC,de257a43-1db7-48b8-8b20-33c8f0c44d9f,0.6935238832582866,6.515951814397879E-4,221040,552600,329900,131960,1,329900,17 01030001059,Residential - Single Family,Brookwood Hills,Brookwood Hills,13,23011,PAUL ANDERSON REVOCABLE TRUST THE,,17 010300010595,232 CAMDEN RD,,ATLANTA,GA,30309,0.150420762,0.167896987,0.05955335,R1194,232 CAMDEN RD NE,ATLANTA,GA,30309,,10030.85181,428.4699169,882500,,Fulton,R-4,287.5535987248608,651.5951814397879,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.38618204801337,33.81005464593517],[-84.38587886235685,33.809778171605],[-84.38585207994664,33.809751389745855],[-84.38567823454473,33.80988965729622],[-84.38587886235685,33.810059127583955],[-84.38600371313231,33.81016612573125],[-84.38618204801337,33.81005464593517]]]}"
000000000000000016fd,,#,0.34785001260644033,3.881783850949184E-4,,,,,,LLC,4755343e-5cb6-4574-9f24-5806953982a1,0.6495962904042671,7.249079483520748E-4,61800,154500,16600,6640,1,16600,17 01090012023,Residential - Single Family,Brookwood Hills,Brookwood Hills,13,24731,I OFF RENTALS II LLC,,17 010900120232,1777 PEACHTREE  NE 200,,ATLANTA,GA,30324,0.150420762,0.167896987,0.05955335,R1194,1765 PEACHTREE ST NE # 4 E,ATLANTA,GA,30309,,76451.69335937501,1511.71471,171100,4 E,Fulton,R-4,388.1783850949184,724.9079483520749,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.3916578847555,33.803093941877385],[-84.39160881520672,33.80308508904702],[-84.39160881520672,33.80309842448079],[-84.39134574720612,33.80309845820094],[-84.39126989745145,33.80309841225209],[-84.3913055773165,33.803201024545274],[-84.39133676711342,33.80330801957645],[-84.39136803707315,33.803401682738794],[-84.39137244693792,33.80342396701692],[-84.39164890471041,33.80342844837016],[-84.3916578847555,33.803093941877385]]]}"
00000000000000001743,,,0.34785001260644033,3.881783850949184E-4,,,,,,LLC,31fcdf6e-a454-4364-9ce5-3149096184ab,0.6495962904042671,7.249079483520748E-4,65080,162700,18000,7200,1,18000,17 01090012024,Residential - Single Family,Brookwood Hills,Brookwood Hills,13,24761,H ARMS F 1 LLC,,17 010900120240,1777 PEACHTREE  NE 200,,ATLANTA,GA,30308,0.150420762,0.167896987,0.05955335,R1194,1765 PEACHTREE ST NW 1 F,ATLANTA,GA,30309,,76451.69335937501,1511.71471,180700,1 F,Fulton,R-4,388.1783850949184,724.9079483520749,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.3916578847555,33.803093941877385],[-84.39160881520672,33.80308508904702],[-84.39160881520672,33.80309842448079],[-84.39134574720612,33.80309845820094],[-84.39126989745145,33.80309841225209],[-84.3913055773165,33.803201024545274],[-84.39133676711342,33.80330801957645],[-84.39136803707315,33.803401682738794],[-84.39137244693792,33.80342396701692],[-84.39164890471041,33.80342844837016],[-84.3916578847555,33.803093941877385]]]}"
0000000000000000175f,,#,0.34785001260644033,3.881783850949184E-4,,,,,,LLC,629dbf23-d916-468a-85f9-c33f9494af53,0.6495962904042671,7.249079483520748E-4,63960,159900,17500,7000,1,17500,17 01090012027,Residential - Single Family,Brookwood Hills,Brookwood Hills,13,26119,H ARMS IV LLC,,17 010900120273,1777 PEACHTREE  NE 200,,ATLANTA,GA,30308,0.150420762,0.167896987,0.05955335,R1194,1765 PEACHTREE ST NW # F 4,ATLANTA,GA,30309,,76451.69335937501,1511.71471,177400,F 4,Fulton,R-4,388.1783850949184,724.9079483520749,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.3916578847555,33.803093941877385],[-84.39160881520672,33.80308508904702],[-84.39160881520672,33.80309842448079],[-84.39134574720612,33.80309845820094],[-84.39126989745145,33.80309841225209],[-84.3913055773165,33.803201024545274],[-84.39133676711342,33.80330801957645],[-84.39136803707315,33.803401682738794],[-84.39137244693792,33.80342396701692],[-84.39164890471041,33.80342844837016],[-84.3916578847555,33.803093941877385]]]}"
00000000000000001779,,,0.34785001260644033,3.881783850949184E-4,,,,,,LLC,4f13332d-89c1-44e7-bed1-4a487f90c3a3,0.6495962904042671,7.249079483520748E-4,65080,162700,18000,7200,1,18000,17 01090012026,Residential - Single Family,Brookwood Hills,Brookwood Hills,13,25748,BROOKWOOD INVESTORS FIII LLC,,17 010900120265,1777 PEACHTREE  NE 200,,ATLANTA,GA,30308,0.150420762,0.167896987,0.05955335,R1194,1765 PEACHTREE ST NW 3 F,ATLANTA,GA,30309,,76451.69335937501,1511.71471,180700,3 F,Fulton,R-4,388.1783850949184,724.9079483520749,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.3916578847555,33.803093941877385],[-84.39160881520672,33.80308508904702],[-84.39160881520672,33.80309842448079],[-84.39134574720612,33.80309845820094],[-84.39126989745145,33.80309841225209],[-84.3913055773165,33.803201024545274],[-84.39133676711342,33.80330801957645],[-84.39136803707315,33.803401682738794],[-84.39137244693792,33.80342396701692],[-84.39164890471041,33.80342844837016],[-84.3916578847555,33.803093941877385]]]}"
00000000000000001c93,,,0.05448455,5.472945697038782E-5,,,,,,LLC,4ac62025-1efd-47c2-af01-0fb1ba8849cc,0.945085935,9.49334081702255E-4,91240,228100,314500,125800,1,314500,17 01030001036,Residential - Single Family,Brookwood Hills,Brookwood Hills,13,18021,JOHNSTON FAMILY REVOCABLE TRUST THE,,17 010300010363,4521 WIEUCA RD NE,,ATLANTA,GA,30342,0.150420762,0.167896987,0.05955335,R1194,242 CAMDEN RD NE,ATLANTA,GA,30309,,10690.66626,451.558682,542600,,Fulton,R-4,54.729456970387815,949.3340817,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.38592344622228,33.810286478546914],[-84.38588335281965,33.810264187788256],[-84.38549981795053,33.81005013865635],[-84.38547752586167,33.81007248178799],[-84.38546413456683,33.81009030340115],[-84.38544633296058,33.81010817935022],[-84.38543294165864,33.81012600095161],[-84.38541955035366,33.810143822547445],[-84.38540174873393,33.81016611494156],[-84.38538835742186,33.8101839365247],[-84.38537496610674,33.81020625949667],[-84.38581639677639,33.81045147708184],[-84.38586547115328,33.81037123863181],[-84.38588335281965,33.810344448459425],[-84.38592344622228,33.810286478546914]]]}"
00000000000000001ce0,,#,0.34785001260644033,3.881783850949184E-4,,,,,,LLC,7c9b0ec3-d950-42f8-9ea5-c1ca0dec6f79,0.6495962904042671,7.249079483520748E-4,62040,155100,16700,6680,1,16700,17 01090012003,Residential - Single Family,Brookwood Hills,Brookwood Hills,13,24681,BROOKWOOD INVESTORS AII LLC,,17 010900120034,1777 PEACHTREE  NE 200,,ATLANTA,GA,30308,0.150420762,0.167896987,0.05955335,R1194,1765 PEACHTREE ST NW # 2 A,ATLANTA,GA,30309,,76451.69335937501,1511.71471,171800,2:00 AM,Fulton,R-4,388.1783850949184,724.9079483520749,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.3916578847555,33.803093941877385],[-84.39160881520672,33.80308508904702],[-84.39160881520672,33.80309842448079],[-84.39134574720612,33.80309845820094],[-84.39126989745145,33.80309841225209],[-84.3913055773165,33.803201024545274],[-84.39133676711342,33.80330801957645],[-84.39136803707315,33.803401682738794],[-84.39137244693792,33.80342396701692],[-84.39164890471041,33.80342844837016],[-84.3916578847555,33.803093941877385]]]}"
00000000000000001d15,,,0.34785001260644033,3.881783850949184E-4,,,,,,LLC,5330271f-4509-4409-b350-73b7608f4046,0.6495962904042671,7.249079483520748E-4,63960,159900,17500,7000,1,17500,17 01090012004,Residential - Single Family,Brookwood Hills,Brookwood Hills,13,24762,JUANITA C SINCLAIR LIVING TRUST THE,,17 010900120042,2121 COWPER DR,,RALEIGH,NC,27608,0.150420762,0.167896987,0.05955335,R1194,1765 PEACHTREE ST NW 3 A,ATLANTA,GA,30309,,76451.69335937501,1511.71471,177400,3:00 AM,Fulton,R-4,388.1783850949184,724.9079483520749,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.3916578847555,33.803093941877385],[-84.39160881520672,33.80308508904702],[-84.39160881520672,33.80309842448079],[-84.39134574720612,33.80309845820094],[-84.39126989745145,33.80309841225209],[-84.3913055773165,33.803201024545274],[-84.39133676711342,33.80330801957645],[-84.39136803707315,33.803401682738794],[-84.39137244693792,33.80342396701692],[-84.39164890471041,33.80342844837016],[-84.3916578847555,33.803093941877385]]]}"
