system:index,AOI,BUILDING,BrowningFraction,BrowningSqKm,CLASSDSCRP,CNTASSDVAL,CNVYNAME,CVTTXCD,CVTTXDSCRP,CorpSspct,GLOBALID,GreeningFraction,GreeningSqKm,IMPRASSESS,IMPR_APPR,LANDAPPR,LANDASSESS,LIVUNITS,LNDVALUE,LOWPARCELI,LandUse,NAME,NAME_1,NonHispani,OBJECTID,OWNERNME1,OWNERNME2,PARCELID,PSTLADDRES,PSTLADDR_1,PSTLCITY,PSTLSTATE,PSTLZIP5,Proporti_1,Proporti_2,Proportion,REFERENCE,SITEADDRES,SITECITY,SITESTATE,SITEZIP,STATEDAREA,Shape__Are,Shape__Len,TOT_APPR,UNIT,USEDSCRP,ZONECLASS,browning,greening,layer,path,.geo
00000000000000001460,,,0.2576038036022993,2.0465030735357126E-4,,,,,,LLC,b5aa4158-0637-40b6-a351-1be7801022e3,0.7413487081669219,5.889557485601482E-4,7260,18160,121840,48740,0,121840,14 01470011007,Residential - Single Family,West Lake,West Lake,90.2,73109,BECKWITH LLC,,14 014700110077,P O BOX 92254,,ATLANTA,GA,30314,0.130300207,0.105775936,0.158013544,R1618,1606 JOSEPH E BOONE BLVD NW,ATLANTA,GA,30314,,15028.2937,695.8827939,140000,,Fulton,R-4,204.65030735357126,588.9557485601482,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4404850323663,33.76269007464786],[-84.44031559450076,33.76269010277267],[-84.44031559450077,33.762895160736264],[-84.44031559450077,33.763095884257766],[-84.44048054607451,33.76319397654476],[-84.4404850323663,33.763193923364774],[-84.4404850323663,33.762962097205694],[-84.4404850323663,33.762828338008894],[-84.4404850323663,33.76269007464786]]]}"
000000000000000016a4,,#,0.068185261,6.049330495151819E-5,,,,,,LLC,9180d22a-4f5b-44f4-8fd7-bb1927f5247e,0.9309968394908771,8.259714027241163E-4,0,0,10100,4040,0,10100,14 01470011013,Residential - Single Family,West Lake,West Lake,90.2,73108,ANILAS LLC,,14 014700110135,2900 DELK RD # 700,,MARIETTA,GA,30067,0.130300207,0.105775936,0.158013544,R1618,0 HOLLY RD NW # REAR,ATLANTA,GA,30314,,9475.430664,486.4060728,10100,REAR,Fulton,R-4,60.49330495151819,825.9714027241163,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43891985648828,33.7624135971162],[-84.43891545019123,33.76236453497393],[-84.43891545019123,33.76228873210331],[-84.43876379325623,33.762288708213966],[-84.43866573277882,33.76228871582195],[-84.4382733289985,33.76229324216433],[-84.4382733289985,33.762400232886556],[-84.4382733289985,33.76243142078647],[-84.43872365577673,33.76242253186138],[-84.43891985648828,33.7624135971162]]]}"
00000000000000001f22,,,0.10632238682921105,7.256389121331418E-5,,,,,,LLC,287941f4-91a2-49ad-904a-2dbb4fa80ae0,0.8931948956130689,6.095959578265158E-4,0,0,25000,10000,0,25000,14 01470001032,Residential - Single Family,West Lake,West Lake,90.2,72663,WENHAM CAPITAL LLC,,14 014700010327,1364 DONNELLY AVE SW,,BROOKLYN,NY,11216,0.130300207,0.105775936,0.158013544,R1618,0 EZRA CHURCH DR NW,ATLANTA,GA,30314,,7358.476563,393.0254243,25000,,Fulton,R-4,72.56389121331418,609.5959578265158,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4410691286019,33.7608974828767],[-84.44097107198021,33.760785995826446],[-84.44059206236847,33.76103129249758],[-84.4406767409069,33.76112934564089],[-84.44069011962411,33.761142779567265],[-84.4410691286019,33.7608974828767]]]}"
00000000000000001f88,,,0.081361831,5.910996349161746E-5,,,,,,LLC,8f9e1d05-304e-4535-9c47-aae75d4b852e,0.9181735077637064,6.670597501321165E-4,0,0,33200,13280,0,33200,14 01470001025,Residential - Single Family,West Lake,West Lake,90.2,72676,THE RANSOM COMPANY LLC,,14 014700010251,211 N UNION ST,,FAYETTEVILLE,TN,37334,0.130300207,0.105775936,0.158013544,R1618,0 EZRA CHURCH DR NW,ATLANTA,GA,30314,,7721.91626,395.9999702,33200,,Fulton,R-4,59.109963491617464,667.0597501321165,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44037351586876,33.76008597627088],[-84.44027545808356,33.7599744878184],[-84.4398785787386,33.7601929761726],[-84.43997663718758,33.76030446468701],[-84.43999001606456,33.76032231789463],[-84.44037351586876,33.76008597627088]]]}"
00000000000000001fae,,,0.066657194,5.7439157725666075E-5,,,,,,LLC,8f54cc99-a611-4006-b832-52aea277d3b4,0.932551954,8.035891695092703E-4,0,0,34900,13960,0,34900,14 01470001027,Residential - Single Family,West Lake,West Lake,90.2,72679,A & H RENOVATION LLC,,14 014700010277,7002 E HILLS WAY,,ATLANTA,GA,30301,0.130300207,0.105775936,0.158013544,R1618,0 EZRA CHURCH DR NW,ATLANTA,GA,30314,,9364.9375,419.4095529,34900,,Fulton,R-4,57.43915772566608,803.5891695092703,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44059206236847,33.760340130219895],[-84.44046716730948,33.76019743634506],[-84.44009264076186,33.760442679784354],[-84.44021297019374,33.760585338276144],[-84.44059206236847,33.760340130219895]]]}"
0000000000000000219d,,,0.1695353445806175,3.959429827466898E-4,,,,,,LLC,ebb81ad8-6d1d-45e9-8a50-d0f49d65a5a7,0.8298092971588077,0.001937986,0,0,40800,16320,0,40800,14 01470001040,Residential - Single Family,West Lake,West Lake,90.2,72710,AROOSTOOK PROP MANAGEMENT LLC,,14 014700010400,920 PONCE DE LEON AVE NE,,ATLANTA,GA,30306,0.130300207,0.105775936,0.158013544,R1618,0 EZRA CHURCH DR NW,ATLANTA,GA,30314,,25568.11646,649.9248243,40800,,Fulton,R-4,395.9429827466898,1937.9862590939376,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4416979208015,33.76060766635488],[-84.44158640661115,33.76042036460143],[-84.44149724317269,33.76026432129005],[-84.44101561406072,33.76059874275304],[-84.44129656485691,33.7609287002857],[-84.4416979208015,33.76060766635488]]]}"
000000000000000022a9,,,0.2974162720977236,3.019580843401891E-5,,,,,,LLC,9c77c400-ab61-40bc-978e-2f604912241a,0.7015587671854465,7.122721964646788E-5,0,0,26500,10600,0,26500,14 01470014033,Residential - Single Family,West Lake,West Lake,90.2,136014,EARTH WISE PROPERTIES LLC,,14 014700140330,P O BOX 3554,,TEQUESTA,FL,33469,0.130300207,0.105775936,0.158013544,R1618,0 WEST LAKE DR NW,ATLANTA,GA,30314,,1073.838623,320.3071742,26500,,Fulton,R-4,30.19580843401891,71.22721964646789,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44115388656267,33.76222182487233],[-84.4408194203624,33.761927536346555],[-84.44080604167472,33.761914187516105],[-84.44078825682766,33.761927579629344],[-84.44113602170968,33.7622352133936],[-84.44115388656267,33.76222182487233]]]}"
000000000000000025d5,,,0.094858374,7.834396206526195E-5,,,,,,LLC,d394a144-3c40-4225-9c05-74dda6a87f71,0.905163435,7.475785920549847E-4,0,0,35000,14000,0,35000,14 01470003032,Residential - Single Family,West Lake,West Lake,90.2,72807,MARATHON HOLDING LLC,,14 014700030325,2072 DEFOORS FERRY RD STE L-3,,ATLANTA,GA,30318,0.130300207,0.105775936,0.158013544,R1618,0 CRAIG PL NW,ATLANTA,GA,30314,,8853.916992,470.7906655,35000,,Fulton,R-4,78.34396206526195,747.5785920549847,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43989195763797,33.75551983009444],[-84.43984292836316,33.755047135443654],[-84.43983844202224,33.755011493882805],[-84.4396823812352,33.75501152929134],[-84.43968686758808,33.755047170852144],[-84.43973589699337,33.75553320845687],[-84.43983844202224,33.75551980299089],[-84.43989195763797,33.75551983009444]]]}"
00000000000000000032,,,0.49525851055941417,9.933036482918498E-6,,,,,,LLC,5408ca65-1ce9-44e9-86c1-8c87be86ee5d,0.5015626828222056,1.0059474639448465E-5,372000,930000,400000,160000,0,400000,14 01400007070,Residential - Single Family,Westview,Westview,75.1,83976,WEST END ACQUISITIONS LLC,,14 014000070708,1819 PEACHTREE RD STE 575,,ATLANTA,GA,30309,0.081643361,0.126241865,0.16693038,R1618,1450 RALPH D ABERNATHY BLVD SW,ATLANTA,GA,30310,,76934.97949,1439.3804245274303,1330000,,Fulton,R-4,9.933036482918498,10.059474639448466,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43630237760298,33.740956377820225],[-84.43629789099117,33.740956430957446],[-84.43628899788459,33.74134430994654],[-84.43628899788459,33.74138451476232],[-84.43629348449709,33.741388966606195],[-84.43629348449709,33.741348846791745],[-84.43630237760298,33.740956377820225]]]}"
0000000000000000006d,,,0.31693033995565034,2.157887946950453E-4,,,,,,LLC,05020ba8-dbef-41c8-9ffd-1265eeb28552,0.6799753156040315,4.629757245617753E-4,0,0,39800,15920,0,39800,14 01500004020,Residential - Single Family,Westview,Westview,75.1,84831,KLIQUER LLC,,14 015000040203,1819 ROCKRIDGE PL,,ATLANTA,GA,30324,0.081643361,0.126241865,0.16693038,R1618,727 CASCADE AVE SW,ATLANTA,GA,30310,,7278.859863,415.2735122,39800,,Fulton,R-4,215.7887946950453,462.9757245617753,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43704707028894,33.735525239798925],[-84.4367705857058,33.73544496849191],[-84.43664576262425,33.73540484123612],[-84.43658327086617,33.735556399033094],[-84.43672155382097,33.73558761125537],[-84.4369177612315,33.73563222461322],[-84.43689540852166,33.735699137975715],[-84.43694892682346,33.73572585680538],[-84.43704707028894,33.735525239798925]]]}"
00000000000000000099,,,0.30815131514461463,2.080042061390833E-4,,,,,,LLC,73b3b5b7-72d8-49c4-8cf9-fe1bdb0cc92d,0.6909110914014285,4.663696243262759E-4,0,0,42700,17080,0,42700,14 01400007074,Residential - Single Family,Westview,Westview,75.1,83939,WILLARD AVE SW LLC,,14 014000070740,1230 RALPH D ABERNATHY BLVD SW,,ATLANTA,GA,30310,0.081643361,0.126241865,0.16693038,R1618,540 WILLARD AVE SW,ATLANTA,GA,30310,,7253.606933593749,388.7410976,42700,,Fulton,R-4,208.00420613908332,466.3696243262759,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43660562369497,33.74039006436949],[-84.43660113710635,33.740260746632],[-84.4361329276507,33.74024741636426],[-84.43612844102593,33.74039010041381],[-84.43628899788459,33.74039009924582],[-84.43629348449709,33.74039013110625],[-84.43645844738592,33.74039457797675],[-84.43660562369497,33.74039898942435],[-84.43660562369497,33.74039006436949]]]}"
0000000000000000009f,,,0.005614517,3.8064847302203084E-6,,,,,,LLC,6f6cdeea-dadd-4ec6-8b22-b4799e0c2632,0.9932620702438455,6.734037955223358E-4,0,0,82900,33160,0,82900,14 01400001062,Residential - Single Family,Westview,Westview,75.1,83535,GPCUBE LLC,,14 014000010621,4110 DANBURY FARMS DR,,POWDER SPRINGS,GA,30127,0.081643361,0.126241865,0.16693038,R1618,331 ENOTA PL SW C,ATLANTA,GA,30310,,7252.676025,390.1040497,82900,C,Fulton,R-4,3.8064847302203084,673.4037955223357,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43451427537066,33.74609331646985],[-84.43403715580722,33.74609325910376],[-84.43403266902213,33.746231514042655],[-84.43450978862205,33.74623148650753],[-84.43451427537066,33.74609331646985]]]}"
00000000000000000450,,,0.3097647610941873,1.7567901515785382E-4,,,,,,LLC,c38a0635-47dd-48a9-9c19-3a0734b3f626,0.6898993864732631,3.912673744602538E-4,0,0,162500,65000,0,162500,14 01390001053,Residential - Single Family,Westview,Westview,75.1,83047,A R REALTY PARTNERS LLC,,14 013900010533,2255 GLADES RD STE 234W,,BOCA RATON,FL,33431,0.081643361,0.126241865,0.16693038,R1618,1491 ROGERS AVE SW,ATLANTA,GA,30310,,6105.116699218751,345.8845813,162500,,Fulton,R-4,175.67901515785383,391.2673744602538,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43654313189411,33.737652236070716],[-84.43653872541847,33.73731330023094],[-84.43643617461889,33.73731336182211],[-84.4363781692435,33.73731330231737],[-84.4363781692435,33.73765220986243],[-84.43654313189411,33.737652236070716]]]}"
00000000000000000467,,,0.9035544959777986,1.9957055887404617E-5,,,,,,LLC,24f7f598-4ab0-4273-b378-243773741a43,1.4623982931813515,3.2300392058900745E-5,0,0,63700,25480,0,63700,14 01390001052,Residential - Single Family,Westview,Westview,75.1,83059,A R REALTY PARTNERS LLC,,14 013900010525,2255 GLADES RD STE 234W,,BOCA RATON,FL,33431,0.081643361,0.126241865,0.16693038,R1618,0 ROGERS AVE SW,ATLANTA,GA,30310,,6018.162354,349.2887583,63700,,Fulton,R-4,19.957055887404618,32.30039205890075,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-84.43637372267621,33.73731331981357],[-84.43618644043195,33.73731331981357],[-84.43617306312879,33.73731331981357],[-84.43621319503828,33.73748276565361],[-84.43624440410015,33.73760760190119]]},{""type"":""LineString"",""coordinates"":[[-84.4362979179583,33.737620997786266],[-84.4363068361604,33.73764775239258]]},{""type"":""Polygon"",""coordinates"":[[[-84.43629789099117,33.73762097218614],[-84.43629348449709,33.73761210362977],[-84.43624437209523,33.737607598965646],[-84.43624437209523,33.73761210412561],[-84.43629789099117,33.73762097218614]]]},{""type"":""Polygon"",""coordinates"":[[[-84.4363781692435,33.73731330231737],[-84.43637368263748,33.73731335547821],[-84.43637368263748,33.73764775786268],[-84.43630686421444,33.73764772682247],[-84.43630686421444,33.73765223198081],[-84.4363781692435,33.73765220986243],[-84.4363781692435,33.73731330231737]]]}]}"
0000000000000000054c,,,0.013436359,7.725081975319807E-6,,,,,,LLC,e64e2df7-1cd2-439e-853e-c452d33f0487,0.9863175598172369,5.670720933036482E-4,0,0,37500,15000,0,37500,14 01500008013,Residential - Single Family,Westview,Westview,75.1,85059,WHOLESALE HOMEBUYERS LLC,,14 015000080134,3651 PEACHTREE PKWY # E429,,SUWANEE,GA,30024,0.081643361,0.126241865,0.16693038,R1618,0 SOUTH OLYMPIAN WAY,ATLANTA,GA,30310,,6169.224365,314.5810067,37500,,Fulton,R-4,7.725081975319807,567.0720933036482,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44222849151839,33.73604696738596],[-84.44205016645917,33.736042438390214],[-84.44198327439452,33.73604249227172],[-84.44198327439452,33.73626988035496],[-84.44222849151839,33.736274355521395],[-84.44222849151839,33.73604696738596]]]}"
00000000000000000683,,,0,0,,,,,,LLC,aa5b534d-dbd3-485c-8989-cbb845803d82,0.9955942079445645,1.4192071170199152E-6,52200,130500,363800,145520,0,363800,14 01390001071,Residential - Single Family,Westview,Westview,75.1,83091,WEINGAERTNER TRUST THE,,14 013900010715,10941 SAVONA RD,,LOS ANGELES,CA,90077,0.081643361,0.126241865,0.16693038,R1618,629 CASCADE AVE SW,ATLANTA,GA,30310,,38947.71313,825.6855278,494300,,Fulton,R-4,0,1.4192071170199152,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43532140381105,33.738931973430844],[-84.43526788402401,33.73894087031698],[-84.43527229059517,33.7389453186953],[-84.43532140381105,33.738931973430844]]]}"
00000000000000000b8f,,,0.4048662905447126,8.166605181217189E-4,,,,,,LLC,f3dfc72b-f883-4299-989b-c3455c348f2a,0.5947180508374026,0.001199613,260160,650400,722100,288840,0,722100,14 01490008004,Residential - Single Family,Westview,Westview,75.1,84569,WESTVIEW REALTY PARTNERS LLC,,14 014900080047,471 E ONTARIO AVE SW,,ATLANTA,GA,30310,0.081643361,0.126241865,0.16693038,R1618,1548 RALPH D ABERNATHY BLVD SW,ATLANTA,GA,30310,,54103.26563,1199.83805,1372500,,Fulton,R-4,816.6605181,1199.6127187565253,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43961100011049,33.74354713360661],[-84.43911165026101,33.74353819300598],[-84.43910716386415,33.74353824624167],[-84.43910716386415,33.743747765844724],[-84.43911165026101,33.74374779760794],[-84.43911605654333,33.74374782576815],[-84.43918743827062,33.743828043768154],[-84.43920970999267,33.743854799623996],[-84.43936128566042,33.74400645181719],[-84.43958872854087,33.74401089972712],[-84.43959762114703,33.7438369695227],[-84.43961100011049,33.74354713360661]]]}"
00000000000000000d02,,,0.4420359824044907,2.732371123870213E-4,,,,,,LLC,0da28861-1d10-4309-bc1c-0a36e1ef8fa8,0.5571628252619993,3.4440083514440293E-4,0,0,41500,16600,0,41500,14 01390001047,Residential - Single Family,Westview,Westview,75.1,83088,A R REALTY PARTNERS LLC,,14 013900010475,2255 GLADES RD STE 234W,,BOCA RATON,FL,33431,0.081643361,0.126241865,0.16693038,R1618,0 WESTWOOD AVE SW,ATLANTA,GA,30310,,6550.634766,364.8498485,41500,,Fulton,R-4,273.2371123870213,344.40083514440295,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43643168801732,33.73767892848494],[-84.43626223843867,33.73767895526134],[-84.43621320612884,33.73782609933908],[-84.4361552005329,33.73801789083769],[-84.43617306690349,33.73802234978482],[-84.43617755352487,33.73802229663605],[-84.43619533977046,33.738022331837875],[-84.43621769274714,33.7380267376283],[-84.43623547898055,33.73802677282382],[-84.43625334532669,33.738031231758264],[-84.43627561816317,33.73803121379553],[-84.43629348449709,33.73803567272363],[-84.43632024392875,33.73804019174096],[-84.43643168801732,33.73767892848494]]]}"
00000000000000000dbe,,,0.15890537960662995,6.071518170144038E-5,,,,,,LLC,164f2f03-ccf9-4676-a843-223a85960aab,0.8404311206597648,3.211151713347898E-4,0,0,35300,14120,0,35300,14 01500008006,Residential - Single Family,Westview,Westview,75.1,85013,5S INVESTMENTS LLC,,14 015000080068,258 MEADOW PATH DR,,ATLANTA,GA,30306,0.081643361,0.126241865,0.16693038,R1618,0 SOUTH OLYMPIAN WAY,ATLANTA,GA,30310,,4118.695557,264.7496097,35300,,Fulton,R-4,60.715181701440386,321.1151713347898,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44352169246064,33.736055860142045],[-84.44335666933584,33.736051420674116],[-84.44335666933584,33.73627880908881],[-84.44352169246064,33.73627882833228],[-84.44352169246064,33.736055860142045]]]}"
00000000000000001029,,,0.6851314018044978,9.228322082056721E-6,,,,,,LLC,7c9a94da-3ace-4a8c-acbf-e0ff7fe9bf4a,0.31348622421064554,4.222477378330979E-6,20360,50900,573500,229400,0,573500,14 01390001016,Residential - Single Family,Westview,Westview,75.1,83005,RDA TO CASCADE LLC,,14 013900010160,619 EDGEWOOD AVE STE 200,,ATLANTA,GA,30312,0.081643361,0.126241865,0.16693038,R1618,1382 RALPH D ABERNATHY BLVD SW,ATLANTA,GA,30310,,34791.61792,756.4658372,624400,,Fulton,R-4,9.228322082,4.222477378330979,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43437158057299,33.739132673263676],[-84.43437158057299,33.73912816818648],[-84.43436709381348,33.73912813625488],[-84.4343804739703,33.7394269230934],[-84.43438496072879,33.73942695502589],[-84.43437158057299,33.739132673263676]]]}"
00000000000000001211,,,0.027937648763662965,1.0000614080943315E-6,,,,,,LLC,d94c2aff-3c3e-46dd-81d1-ac55223eaee8,0.9696394351114157,3.470939831137655E-5,0,0,37400,14960,0,37400,14 01500009055,Residential - Single Family,Westview,Westview,75.1,85250,GREENBACKED REALTY LLC,,14 015000090554,925 B PEACHTREE ST NE UNIT 2030,,SUWANEE,GA,30024,0.081643361,0.126241865,0.16693038,R1618,1535 BEECHER ST SW,ATLANTA,GA,30310,,5606.900391,324.4509166,37400,,Fulton,R-4,1.0000614080943315,34.70939831137655,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43806374681012,33.733594410194996],[-84.43805477385567,33.73359443168731],[-84.43792995350759,33.73389322703239],[-84.43788092259216,33.733866454990185],[-84.43788092259216,33.73387087533206],[-84.43788981545731,33.733875355601675],[-84.43793884636533,33.73390212763819],[-84.43806374681012,33.733594410194996]]]}"
0000000000000000125e,,,0.071172219,7.180110435567651E-5,,,,,,LLC,0daf44a6-61df-446c-b1d9-5d411e959889,0.9282685828619095,9.364708623969083E-4,0,0,46900,18760,0,46900,14 01500001034,Residential - Single Family,Westview,Westview,75.1,84693,NAZAR HOLDINGS 19 LLC,,14 015000010347,444 HIGHLAND AVE STE G100,,ATLANTA,GA,30312,0.081643361,0.126241865,0.16693038,R1618,0 ROGERS AVE SW,ATLANTA,GA,30310,,10858.17456,534.8161567,46900,,Fulton,R-4,71.80110435567651,936.4708623969084,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44576459904113,33.738000019966805],[-84.44571108878684,33.73740250470368],[-84.44554607182673,33.73740248848592],[-84.4455995822317,33.73799558353137],[-84.44576459904113,33.738000019966805]]]}"
000000000000000018bf,,,0.028465097636156168,1.6142428256133022E-5,,,,,,LLC,13540eaa-96d4-479a-b3a3-e00501698d33,0.9718615515312549,5.511382947290636E-4,0,0,39500,15800,0,39500,14 01500009029,Residential - Single Family,Westview,Westview,75.1,85083,PARKWOOD LIVING LLC,,14 015000090299,5775 GLENRIDGE DR B 550,,ATLANTA,GA,30328,0.081643361,0.126241865,0.16693038,R1618,0 OLYMPIAN CIR SW,ATLANTA,GA,30310,,6169.857422,376.4261131,39500,,Fulton,R-4,16.142428256133023,551.1382947290635,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.43931225594184,33.73524433418795],[-84.43945053246121,33.735244261172724],[-84.43943715346113,33.73484744825528],[-84.43929887691021,33.734843016007694],[-84.43931225594184,33.73524433418795]]]}"
000000000000000018f1,,,0,0,,,,,,LLC,a3e3f807-e730-49a4-a077-19057b428ffb,0,3.4119044876566125E-6,3360,8400,114400,45760,0,114400,14 01490001048,Residential - Single Family,Westview,Westview,75.1,84251,UNITED GLOBAL INVESTORS LLC,,14 014900010481,3535 PEACHTREE RD STE 520,,ATLANTA,GA,30326,0.081643361,0.126241865,0.16693038,R1618,1609 RALPH D ABERNATHY BLVD SW,ATLANTA,GA,30310,,9356.416015625002,475.2332567,122800,,Fulton,R-4,0,3.4119044876566127,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""LineString"",""coordinates"":[[-84.4395931936368,33.746133421697294],[-84.43962886644522,33.74617355360677]]}"
00000000000000001925,,,0.076222982,8.052879410432825E-5,,,,,,LLC,6b973c46-41a7-487b-b8c2-9fd1f377e303,0.9233407004842881,9.75499926233642E-4,0,0,40800,16320,0,40800,14 01500007040,Residential - Single Family,Westview,Westview,75.1,140606,WH ACW LAND TRUST,,14 015000070408,561 MARTIN ST SE,,ATLANTA,GA,30312,0.081643361,0.126241865,0.16693038,R1618,0 WATERS DR SW,ATLANTA,GA,30310,,11339.64795,500.9064031,40800,,Fulton,R-4,80.52879410432824,975.4999262,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.44429304924488,33.735534154504535],[-84.44427526545579,33.73554755153712],[-84.44423064574497,33.735578699243085],[-84.44422175384162,33.73558765039999],[-84.44420388992361,33.735601043812636],[-84.44414148632877,33.735650093755005],[-84.44407459665075,33.735699112104164],[-84.44389179117724,33.735690219286774],[-84.44388281911476,33.735690241225726],[-84.44388281911476,33.73577048638033],[-84.44387841319073,33.735975576307595],[-84.44389619710026,33.73597561024282],[-84.44414148632877,33.73597557947114],[-84.44418610610747,33.73586410191775],[-84.44419948402373,33.73582840561717],[-84.44420837593044,33.73579276278494],[-84.44421726783581,33.73577497108433],[-84.44429304924488,33.73557869746924],[-84.44429304924488,33.73556977187687],[-84.44429304924488,33.73554750039504],[-84.44429304924488,33.735534154504535]]]}"
